tiempo,es_diurno,azimut_deg,elevacion_deg,phi_newton_rad,beta_newton_rad,error_newton_deg,iter_newton,ok_newton,motivo_newton,phi_grad_rad,beta_grad_rad,error_grad_deg,iter_grad,ok_grad,motivo_grad,alpha_grad
2026-02-03T08:04:00-05:00,True,107.81894714820602,23.14388275869448,1.1487909228862194,0.28523470076714214,0.0,4,True,norma(F) < eps_f,1.1488951975257304,0.28524582127170683,0.005768388881363723,20,True,OK,0.45
2026-02-03T08:05:00-05:00,True,107.85079092547045,23.38145113923106,1.1444373916909807,0.2852185543053301,0.0,4,True,norma(F) < eps_f,1.144542457591741,0.2852298398058062,0.005812699848462134,20,True,OK,0.45
2026-02-03T08:06:00-05:00,True,107.88306937657163,23.618984902417658,1.14008373164982,0.28520243319550764,0.0,4,True,norma(F) < eps_f,1.1401895978688241,0.2852138862530773,0.005857526017753299,20,True,OK,0.45
2026-02-03T08:07:00-05:00,True,107.91578589259925,23.85648316118414,1.1357299468895699,0.2851863376513703,0.0,4,True,norma(F) < eps_f,1.1358366226370524,0.2851979608783084,0.005902876089104484,20,True,OK,0.45
2026-02-03T08:08:00-05:00,True,107.94894392278769,24.09394502939064,1.1313760413803573,0.2851702678895753,0.0,4,True,norma(F) < eps_f,1.1314835360211362,0.28518206395003465,0.005948759279202077,20,True,OK,0.45
2026-02-03T08:09:00-05:00,True,107.98254697541596,24.33136962259085,1.1270220189191011,0.28515422412706853,0.0,4,True,norma(F) < eps_f,1.1271303419768977,0.28516619573629165,0.005995184503567594,20,True,OK,0.45
2026-02-03T08:10:00-05:00,True,108.01659861834361,24.56875605488532,1.1226678831842964,0.28513820658138034,0.0,4,True,norma(F) < eps_f,1.1227770443457707,0.2851503565093616,0.006042161224546333,20,True,OK,0.45
2026-02-03T08:11:00-05:00,True,108.05110248014066,24.80610344012322,1.118313637711082,0.2851222154701736,0.0,4,True,norma(F) < eps_f,1.1184236468287931,0.2851345465427757,0.006089699122716705,20,True,OK,0.45
2026-02-03T08:12:00-05:00,True,108.08606227479841,25.043411050569617,1.1139592829761746,0.28510625100323056,0.0,4,True,norma(F) < eps_f,1.114070150073701,0.28511876610232134,0.006137807901621701,20,True,OK,0.45
2026-02-03T08:13:00-05:00,True,108.12148170764657,25.28067767772387,1.109604828125126,0.285090313415511,0.0,4,True,norma(F) < eps_f,1.109716563398286,0.28510301548076433,0.006186497631485821,20,True,OK,0.45
2026-02-03T08:14:00-05:00,True,108.15736461854725,25.517902590995707,1.1052502733764067,0.2850744029170851,0.0,4,True,norma(F) < eps_f,1.1053628871992274,0.28508729494913787,0.006235778491977535,20,True,OK,0.45
2026-02-03T08:15:00-05:00,True,108.19371488816185,25.75508489633288,1.1008956217875732,0.2850585197266147,0.0,4,True,norma(F) < eps_f,1.101009124715695,0.28507160478447036,0.006285661106379668,20,True,OK,0.45
2026-02-03T08:16:00-05:00,True,108.2305364627351,25.992223697123823,1.0965408762995672,0.2850426640629087,0.0,4,True,norma(F) < eps_f,1.0966552790749322,0.2850559452710344,0.006336156226727005,20,True,OK,0.45
2026-02-03T08:17:00-05:00,True,108.26783335505795,26.229318093313335,1.0921860397496561,0.28502683614486457,0.0,4,True,norma(F) < eps_f,1.0923013533045163,0.2850403166898552,0.006387274661496439,20,True,OK,0.45
2026-02-03T08:18:00-05:00,True,108.30560964544343,26.466367180521733,1.0878311148842665,0.28501103619137474,0.0,4,True,norma(F) < eps_f,1.0879473503455923,0.28502471932545514,0.006439027885648142,20,True,OK,0.45
2026-02-03T08:19:00-05:00,True,108.34386948286945,26.70337005098094,1.0834761043387133,0.2849952644188917,0.0,4,True,norma(F) < eps_f,1.0835932730326467,0.28500915346360567,0.00649142732951139,20,True,OK,0.45
2026-02-03T08:20:00-05:00,True,108.38261708657362,26.940325792217564,1.0791210106563727,0.2849795210512465,0.0,4,True,norma(F) < eps_f,1.0792391241132275,0.28499361939532397,0.006544484759195392,20,True,OK,0.45
2026-02-03T08:21:00-05:00,True,108.42185674607478,27.177233485790932,1.074765836310597,0.284963806304864,0.0,4,True,norma(F) < eps_f,1.0748849062694479,0.28497811740887946,0.00659821247257246,20,True,OK,0.45
2026-02-03T08:22:00-05:00,True,108.46159282318229,27.414092208224414,1.0704105836824258,0.28494812039862616,0.0,4,True,norma(F) < eps_f,1.0705306220952249,0.28496264779653835,0.006652622498799276,20,True,OK,0.45
2026-02-03T08:23:00-05:00,True,108.50182975284622,27.650901029706347,1.0660552550811586,0.2849324635512436,0.0,4,True,norma(F) < eps_f,1.0661762741195373,0.28494721084956764,0.006707727683653975,20,True,OK,0.45
2026-02-03T08:24:00-05:00,True,108.54257204467278,27.887659015497047,1.0616998527146562,0.2849168359812901,0.0,4,True,norma(F) < eps_f,1.0618218647749362,0.28493180686597896,0.006763541050847089,20,True,OK,0.45
2026-02-03T08:25:00-05:00,True,108.5838242836998,28.124365222908377,1.057344378741022,0.2849012379073467,0.0,4,True,norma(F) < eps_f,1.057467396447521,0.2849164361410361,0.006820075727992343,20,True,OK,0.45
2026-02-03T08:26:00-05:00,True,108.62559116033917,28.361018861748622,1.0529888323110097,0.2848856695395847,0.0,4,True,norma(F) < eps_f,1.0531128685247753,0.2849010989657563,0.006877345617680922,20,True,OK,0.45
2026-02-03T08:27:00-05:00,True,108.66787735806085,28.59761865669577,1.0486332213019938,0.2848701311098907,0.0,4,True,norma(F) < eps_f,1.0487582891234588,0.2848857956556372,0.006935364457910617,20,True,OK,0.45
2026-02-03T08:28:00-05:00,True,108.71068772498872,28.834163802873856,1.044277544722744,0.2848546228328963,0.0,4,True,norma(F) < eps_f,1.0444036574991653,0.284870526510439,0.006994146491679601,20,True,OK,0.45
2026-02-03T08:29:00-05:00,True,108.75402716153432,29.07065332819625,1.039921804448412,0.2848391449238713,0.0,4,True,norma(F) < eps_f,1.0400489757811933,0.28485529183192027,0.007053706534285582,20,True,OK,0.45
2026-02-03T08:30:00-05:00,True,108.79790065028703,29.307086251194725,1.0355660023098026,0.2848236976003181,0.0,4,True,norma(F) < eps_f,1.0356942460578722,0.2848400919278349,0.00711405952377494,20,True,OK,0.45
2026-02-03T08:31:00-05:00,True,108.84231325747722,29.54346158196748,1.0312101400719527,0.28480828107933936,0.0,4,True,norma(F) < eps_f,1.031339470361079,0.28482492710668605,0.007175220905853401,20,True,OK,0.45
2026-02-03T08:32:00-05:00,True,108.8872701343452,29.779778321421,1.0268542194435728,0.2847928955779015,0.0,4,True,norma(F) < eps_f,1.0269846506707214,0.2848097976817232,0.007237206444545538,20,True,OK,0.45
2026-02-03T08:33:00-05:00,True,108.93277651848102,30.016035460417456,1.022498242088233,0.2847775413125634,0.0,4,True,norma(F) < eps_f,1.0226297889297538,0.28479470396544637,0.00730003249078829,20,True,OK,0.45
2026-02-03T08:34:00-05:00,True,108.9788377669878,30.25223213999045,1.0181422066640649,0.284762218491654,0.0,4,True,norma(F) < eps_f,1.0182748840840166,0.28477964626685837,0.0073637154937884084,20,True,OK,0.45
2026-02-03T08:35:00-05:00,True,109.02545923259612,30.488367013155084,1.0137861205912353,0.28474692734702367,0.0,4,True,norma(F) < eps_f,1.0139199438450879,0.28476462491919263,0.007428272517781186,20,True,OK,0.45
2026-02-03T08:36:00-05:00,True,109.0726464523092,30.724439199112382,1.009429982446725,0.28473166808627737,0.0,4,True,norma(F) < eps_f,1.0095649670916211,0.284749640237697,0.007493721050273927,20,True,OK,0.45
2026-02-03T08:37:00-05:00,True,109.12040502477987,30.96044764720732,1.0050737936903578,0.28471644092464354,0.0,4,True,norma(F) < eps_f,1.0052099555916971,0.2847346925438643,0.007560079059967689,20,True,OK,0.45
2026-02-03T08:38:00-05:00,True,109.16874064277658,31.196391294941044,1.000717555745566,0.2847012460770118,0.0,4,True,norma(F) < eps_f,1.0008549110874245,0.28471978216618177,0.0076273650504602684,20,True,OK,0.45
2026-02-03T08:39:00-05:00,True,109.21765909520008,31.432269069356956,0.9963612699685828,0.2846860837578254,0.0,4,True,norma(F) < eps_f,0.9964998352592085,0.28470490943238724,0.0076955978730073385,20,True,OK,0.45
2026-02-03T08:40:00-05:00,True,109.2671662682284,31.668079884027097,0.9920049376987605,0.28467095418116894,0.0,4,True,norma(F) < eps_f,0.9921447297784596,0.28469007467571417,0.007764796782573015,20,True,OK,0.45
2026-02-03T08:41:00-05:00,True,109.31726814739277,31.903822640413672,0.9876485602280118,0.2846558575605494,0.0,4,True,norma(F) < eps_f,0.9877895962828722,0.2846752782303952,0.007834981908434189,20,True,OK,0.45
2026-02-03T08:42:00-05:00,True,109.36797081904172,32.13949622670623,0.9832921388171054,0.2846407941069419,0.0,4,True,norma(F) < eps_f,0.9834344363824066,0.2846605204316621,0.007906173591770475,20,True,OK,0.45
2026-02-03T08:43:00-05:00,True,109.41928047302187,32.37509951859113,0.97893567467397,0.2846257640378406,0.0,4,True,norma(F) < eps_f,0.979079251648308,0.28464580162648745,0.007978393081841405,20,True,OK,0.45
2026-02-03T08:44:00-05:00,True,109.47120340340287,32.610631378155745,0.9745791689708515,0.2846107675631436,0.0,4,True,norma(F) < eps_f,0.9747240436208404,0.2846311221573472,0.008051661654200307,20,True,OK,0.45
2026-02-03T08:45:00-05:00,True,109.52374601079244,32.84609065251698,0.9702226228619002,0.2845958048946543,0.0,4,True,norma(F) < eps_f,0.9703082142711583,0.2846071788020488,0.00475165512007659,21,True,OK,0.45
2026-02-03T08:46:00-05:00,True,109.57691480441243,33.08147617479698,0.9658660374594512,0.2845808762437957,0.0,4,True,norma(F) < eps_f,0.9659524101662544,0.2845924310705128,0.004795657592248774,21,True,OK,0.45
2026-02-03T08:47:00-05:00,True,109.63071640395492,33.31678676325596,0.9615094138438647,0.2845659818214512,0.0,4,True,norma(F) < eps_f,0.9615965792220695,0.2845777209561362,0.0048403107190055925,21,True,OK,0.45
2026-02-03T08:48:00-05:00,True,109.68515757848864,33.55202137859459,0.957152750142822,0.28455112183046544,0.0,4,True,norma(F) < eps_f,0.9572407198099064,0.284563048743941,0.004885628364749419,21,True,OK,0.45
2026-02-03T08:49:00-05:00,True,109.74024510140411,33.787178492702004,0.9527960532188474,0.2845362964958225,0.0,4,True,norma(F) < eps_f,0.9528848390385782,0.2845484147436794,0.00493162509741624,21,True,OK,0.45
2026-02-03T08:50:00-05:00,True,109.79598597226878,34.02225703416653,0.9484393211488636,0.2845215060169339,0.0,4,True,norma(F) < eps_f,0.9485289352429156,0.28453381924137267,0.004978315697522514,21,True,OK,0.45
2026-02-03T08:51:00-05:00,True,109.85238727380292,34.25725575857224,0.9440825548787211,0.28450675060740044,0.0,4,True,norma(F) < eps_f,0.9441730096287086,0.28451926253977855,0.005025715563364745,21,True,OK,0.45
2026-02-03T08:52:00-05:00,True,109.90945620892253,34.49217340332076,0.9397257553518829,0.2844920304731198,0.0,4,True,norma(F) < eps_f,0.939817063411482,0.2845047449366589,0.005073839871140585,21,True,OK,0.45
2026-02-03T08:53:00-05:00,True,109.96720010395511,34.72700868843143,0.9353689234854259,0.28447734582186973,0.0,4,True,norma(F) < eps_f,0.9354610977850308,0.2844902667357707,0.0051227052715168055,21,True,OK,0.45
2026-02-03T08:54:00-05:00,True,110.02562641110782,34.96176031743796,0.9310120601465511,0.28446269686086867,0.0,4,True,norma(F) < eps_f,0.9311051139034321,0.28447582824112083,0.005172327965350067,21,True,OK,0.45
2026-02-03T08:55:00-05:00,True,110.0847427101487,35.196426974283696,0.9266551662027188,0.2844480837967088,0.0,4,True,norma(F) < eps_f,0.926749112926756,0.28446142976021327,0.00522272523675369,21,True,OK,0.45
2026-02-03T08:56:00-05:00,True,110.14455671127281,35.43100732466332,0.922298242489012,0.2844335068355455,0.0,4,True,norma(F) < eps_f,0.922393095994348,0.28444707160255045,0.005273914547731148,21,True,OK,0.45
2026-02-03T08:57:00-05:00,True,110.20507629851849,35.66550017269564,0.9179412868881782,0.2844189661754491,0.0,4,True,norma(F) < eps_f,0.9180370613001436,0.284432754076136,0.005325914051533048,21,True,OK,0.45
2026-02-03T08:58:00-05:00,True,110.26630936827145,35.899903829487755,0.9135843060580575,0.28440446203614833,0.0,4,True,norma(F) < eps_f,0.9136810158200657,0.28441847750895755,0.005378742261674069,21,True,OK,0.45
2026-02-03T08:59:00-05:00,True,110.32826407743474,36.13421706030919,0.9092272978213563,0.2843899946144875,0.0,4,True,norma(F) < eps_f,0.9093249577098472,0.2844042422130155,0.005432418610574125,21,True,OK,0.45
2026-02-03T09:00:00-05:00,True,110.3909486824148,36.36843845081228,0.9048702629340327,0.28437556411418546,0.0,4,True,norma(F) < eps_f,0.9049688880646025,0.28439004850980276,0.0054869624456802945,21,True,OK,0.45
2026-02-03T09:01:00-05:00,True,110.45437158289886,36.602566565979075,0.9005132021233476,0.28436117073844397,0.0,4,True,norma(F) < eps_f,0.9006128079614717,0.2843758967243093,0.0055423944503461015,21,True,OK,0.45
2026-02-03T09:02:00-05:00,True,110.5185413244563,36.83659994912757,0.8961561160975314,0.28434681468969325,0.0,4,True,norma(F) < eps_f,0.8962567184718528,0.28436178718402316,0.005598735504741346,21,True,OK,0.45
2026-02-03T09:03:00-05:00,True,110.58346660125596,37.07053712099831,0.8917990055536432,0.2843324961698516,0.0,4,True,norma(F) < eps_f,0.8919006206611364,0.284347720221928,0.005656007287415329,21,True,OK,0.45
2026-02-03T09:04:00-05:00,True,110.64915625910938,37.30437658052129,0.8874418711545818,0.2843182153776622,0.0,4,True,norma(F) < eps_f,0.8875445155787363,0.28433369616950865,0.005714232201023918,21,True,OK,0.45
2026-02-03T09:05:00-05:00,True,110.71561929889313,37.5381168033535,0.8830847135444067,0.28430397251865486,0.0,4,True,norma(F) < eps_f,0.8831884042618263,0.28431971537173917,0.005773433047338926,21,True,OK,0.45
2026-02-03T09:06:00-05:00,True,110.78286487822307,37.7717562405251,0.8787275333673307,0.28428976779027826,0.0,4,True,norma(F) < eps_f,0.8788322877640624,0.284305778169347,0.005833633594386767,21,True,OK,0.45
2026-02-03T09:07:00-05:00,True,110.85090231563805,38.005293319162554,0.874370331241826,0.2842756013919389,0.0,4,True,norma(F) < eps_f,0.874476167123106,0.28429188490880497,0.005894858364425668,21,True,OK,0.45
2026-02-03T09:08:00-05:00,True,110.9197410932776,38.238726441002406,0.8700131077787245,0.2842614735222606,0.0,4,True,norma(F) < eps_f,0.8701200433838832,0.28427803594133216,0.005957132737707001,21,True,OK,0.45
2026-02-03T09:09:00-05:00,True,110.98939086064686,38.47205398358307,0.8656558635483557,0.2842473843792573,0.0,4,True,norma(F) < eps_f,0.8657639175645748,0.2842642316236432,0.006020482683505758,21,True,OK,0.45
2026-02-03T09:10:00-05:00,True,111.0598614370989,38.70527429698422,0.8612985991306898,0.28423333416015895,0.0,4,True,norma(F) < eps_f,0.8614077907070916,0.284250472317199,0.006084935043995423,21,True,OK,0.45
2026-02-03T09:11:00-05:00,True,111.1311628641706,38.93838586171179,0.8569413121517152,0.28421932305476194,0.0,4,True,norma(F) < eps_f,0.8570516609147107,0.2842367583794636,0.00615051773803676,21,True,OK,0.45
2026-02-03T09:12:00-05:00,True,111.20330521549357,39.1713866603173,0.852584009022207,0.28420535127062857,0.0,4,True,norma(F) < eps_f,0.8526955350881535,0.28422309019487946,0.006217259420728252,21,True,OK,0.45
2026-02-03T09:13:00-05:00,True,111.27629889015495,39.40427511834346,0.8482266873319375,0.28419141900080375,0.0,4,True,norma(F) < eps_f,0.8483394113286984,0.28420946813614845,0.006285189798706298,21,True,OK,0.45
2026-02-03T09:14:00-05:00,True,111.350154423082,39.637049475978,0.8438693475873623,0.28417752643748717,0.0,4,True,norma(F) < eps_f,0.843983290666761,0.28419589258321665,0.006354339405306488,21,True,OK,0.45
2026-02-03T09:15:00-05:00,True,111.42488253696881,39.86970794314825,0.8395119902980979,0.28416367377455287,0.0,4,True,norma(F) < eps_f,0.8396271741552574,0.28418236392527274,0.006424740123633178,21,True,OK,0.45
2026-02-03T09:16:00-05:00,True,111.5004941463017,40.10224870018031,0.8351546159525964,0.28414986120521873,0.0,4,True,norma(F) < eps_f,0.8352710628433435,0.284168882554503,0.006496424605251561,21,True,OK,0.45
2026-02-03T09:17:00-05:00,True,111.57700036107867,40.33466989665308,0.8307972250267147,0.28413608892203013,0.0,4,True,norma(F) < eps_f,0.8309149577881723,0.28415544887458455,0.006569426776266424,21,True,OK,0.45
2026-02-03T09:18:00-05:00,True,111.6544124905934,40.56696965021789,0.8264398179926564,0.28412235711673756,0.0,4,True,norma(F) < eps_f,0.8265588600601412,0.28414206329194225,0.006643781592393137,21,True,OK,0.45
2026-02-03T09:19:00-05:00,True,111.73274210123076,40.79914620365913,0.8220823923562521,0.284108665973544,0.0,4,True,norma(F) < eps_f,0.8222027677882435,0.2841287262140002,0.006719525455941116,21,True,OK,0.45
2026-02-03T09:20:00-05:00,True,111.81200080772845,41.03119729725648,0.8177249544264881,0.2840950156964656,0.0,4,True,norma(F) < eps_f,0.8178466879196771,0.28411543807715933,0.006796695848731349,21,True,OK,0.45
2026-02-03T09:21:00-05:00,True,111.8922005950355,41.26312110626737,0.8133675017030224,0.28408140646821606,0.0,4,True,norma(F) < eps_f,0.8134906186219046,0.28410219930533054,0.0068753315139188165,21,True,OK,0.45
2026-02-03T09:22:00-05:00,True,111.97335361176616,41.4949156152861,0.8090100346042923,0.2840678384777584,0.0,4,True,norma(F) < eps_f,0.8091345609995422,0.28408901033666334,0.006955472672244218,21,True,OK,0.45
2026-02-03T09:23:00-05:00,True,112.05547222696838,41.72657877307903,0.8046525535468269,0.28405431191318725,0.0,4,True,norma(F) < eps_f,0.8047785161804408,0.28407587161854986,0.007037161061705526,21,True,OK,0.45
2026-02-03T09:24:00-05:00,True,112.13856903530201,41.958108493512455,0.8002950589122563,0.28404082696188976,0.0,4,True,norma(F) < eps_f,0.8004224852859472,0.2840627836066256,0.007120439967401016,21,True,OK,0.45
2026-02-03T09:25:00-05:00,True,112.22265686072511,42.189502652072626,0.7959375510969747,0.2840273838104488,0.0,4,True,norma(F) < eps_f,0.7960664694756381,0.2840497467670178,0.007205354090118752,21,True,OK,0.45
2026-02-03T09:26:00-05:00,True,112.30774876187834,42.42075908674763,0.7915800304792179,0.28401398264477584,0.0,4,True,norma(F) < eps_f,0.791710469919078,0.28403676157584545,0.0072919495165267535,21,True,OK,0.45
2026-02-03T09:27:00-05:00,True,112.39385803643857,42.651875596291454,0.7872224974357366,0.284000623647717,0.0,4,True,norma(F) < eps_f,0.7873544878158079,0.2840238285162222,0.007380274721058963,21,True,OK,0.45
2026-02-03T09:28:00-05:00,True,112.480998227249,42.88284994041006,0.7828649523184127,0.2839873070082857,0.0,4,True,norma(F) < eps_f,0.7829985243683613,0.284010948091995,0.00747037943859065,21,True,OK,0.45
2026-02-03T09:29:00-05:00,True,112.56918312605698,43.11367983821206,0.7785073954698705,0.2839740329076955,0.0,4,True,norma(F) < eps_f,0.7786425808015149,0.2839981208065112,0.007562315391094454,21,True,OK,0.45
2026-02-03T09:30:00-05:00,True,112.65842677907501,43.34436296621444,0.774149827240303,0.2839608015287857,0.0,4,True,norma(F) < eps_f,0.7742866583825014,0.2839853471841014,0.0076561364295128,21,True,OK,0.45
2026-02-03T09:31:00-05:00,True,112.74874349262221,43.57489695868141,0.7697922479631524,0.28394761305364785,0.0,4,True,norma(F) < eps_f,0.7699307583952937,0.28397262775609056,0.007751898184323001,21,True,OK,0.45
2026-02-03T09:32:00-05:00,True,112.84014783838929,43.80527940615047,0.7654346579638704,0.28393446766351693,0.0,4,True,norma(F) < eps_f,0.7655748821538424,0.2839599630705403,0.007849658705742137,21,True,OK,0.45
2026-02-03T09:33:00-05:00,True,112.93265472161066,44.035508008693014,0.7610770546377154,0.28392136553245717,0.0,4,True,norma(F) < eps_f,0.7612190280786599,0.28394735368225676,0.007949478174055958,21,True,OK,0.45
2026-02-03T09:34:00-05:00,True,113.02627913717065,44.26557995754927,0.7567194441384045,0.28390830685297186,0.0,4,True,norma(F) < eps_f,0.7568632033864731,0.28393480018001904,0.008051419025980049,21,True,OK,0.45
2026-02-03T09:35:00-05:00,True,113.12103654834603,44.49549285972177,0.7523618238538059,0.2838952917951677,0.0,4,True,norma(F) < eps_f,0.7524470345488554,0.2839101493209151,0.004763458503286,22,True,OK,0.45
2026-02-03T09:36:00-05:00,True,113.21694264629664,44.725244121333695,0.7480041940538709,0.2838823205418748,0.0,4,True,norma(F) < eps_f,0.7480904943062985,0.28389747031706825,0.004825435144907888,22,True,OK,0.45
2026-02-03T09:37:00-05:00,True,113.31401341512742,44.95483109680424,0.7436465550501664,0.283869393268045,0.0,4,True,norma(F) < eps_f,0.7437339682708779,0.28388484284250226,0.004888763515665104,22,True,OK,0.45
2026-02-03T09:38:00-05:00,True,113.41226514046545,45.18425109135146,0.7392889071229988,0.283856510150106,0.0,4,True,norma(F) < eps_f,0.7393774574500371,0.28387226733136983,0.004953486465902264,22,True,OK,0.45
2026-02-03T09:39:00-05:00,True,113.51171441554783,45.413501359403064,0.7349312505290694,0.283843671363778,0.0,4,True,norma(F) < eps_f,0.7350209628579636,0.2838597442268165,0.005019647417840156,22,True,OK,0.45
2026-02-03T09:40:00-05:00,True,113.61237814680328,45.642579101159136,0.7305735855431098,0.2838308770839053,0.0,4,True,norma(F) < eps_f,0.7306644855595565,0.28384727398472753,0.00508729307397404,22,True,OK,0.45
2026-02-03T09:41:00-05:00,True,113.71427356129604,45.87148146302551,0.7262159124252121,0.28381812748448926,0.0,4,True,norma(F) < eps_f,0.7263080266359525,0.2838348570689819,0.00515647137778455,22,True,OK,0.45
2026-02-03T09:42:00-05:00,True,113.81741828338605,46.10020568958126,0.7218582284983576,0.28380542273268927,0.0,4,True,norma(F) < eps_f,0.7219515842688558,0.283822493952951,0.005227232340872451,22,True,OK,0.45
2026-02-03T09:43:00-05:00,True,113.92183006246742,46.328748506807116,0.7175005398789418,0.2837927630131261,0.0,4,True,norma(F) < eps_f,0.7175951654629094,0.28381018513823353,0.00529962803597496,22,True,OK,0.45
2026-02-03T09:44:00-05:00,True,114.02752719823167,46.557107045015556,0.7131428438616395,0.2837801484911723,0.0,4,True,norma(F) < eps_f,0.7132387684462849,0.28379793112368046,0.005373712847862905,22,True,OK,0.45
2026-02-03T09:45:00-05:00,True,114.13452826947713,46.78527821965897,0.7087851406899603,0.28376757933755464,0.0,4,True,norma(F) < eps_f,0.7088823944310105,0.28378573242662797,0.0054495436219557805,22,True,OK,0.45
2026-02-03T09:46:00-05:00,True,114.2428522115362,47.013258885397455,0.7044274305931941,0.28375505572223625,0.0,4,True,norma(F) < eps_f,0.7045260446595933,0.28377358958164844,0.005527179454522889,22,True,OK,0.45
2026-02-03T09:47:00-05:00,True,114.35251832371053,47.241045834106956,0.7000697137956629,0.2837425778141429,0.0,4,True,norma(F) < eps_f,0.7001697204135078,0.2837615031368035,0.0056066821982760535,22,True,OK,0.45
2026-02-03T09:48:00-05:00,True,114.46354627696361,47.46863579294305,0.6957119905239457,0.28373014578147204,0.0,4,True,norma(F) < eps_f,0.6958134230231918,0.2837494736576407,0.005688116651136857,22,True,OK,0.45
2026-02-03T09:49:00-05:00,True,114.57595612238612,47.6960254240557,0.6913542609825836,0.2837177597892845,0.0,4,True,norma(F) < eps_f,0.6914571538453038,0.2837375017266941,0.005771550139982984,22,True,OK,0.45
2026-02-03T09:50:00-05:00,True,114.68976829972145,47.92321132186634,0.6869965253715261,0.28370542000873117,0.0,4,True,norma(F) < eps_f,0.6871009142859785,0.28372558795022873,0.005857053363307208,22,True,OK,0.45
2026-02-03T09:51:00-05:00,True,114.80500364424205,48.15019001084359,0.6826387839013434,0.2836931266031472,0.0,4,True,norma(F) < eps_f,0.6827447058155318,0.28371373294999724,0.0059447001577084555,22,True,OK,0.45
2026-02-03T09:52:00-05:00,True,114.92168339668294,48.37695794480892,0.6782810367700639,0.28368087973719813,0.0,4,True,norma(F) < eps_f,0.6783885299500021,0.2837019373687355,0.006034567681978182,22,True,OK,0.45
2026-02-03T09:53:00-05:00,True,115.03982921145376,48.603511504390625,0.6739232841785511,0.2836686795748195,0.0,4,True,norma(F) < eps_f,0.6740323882701311,0.2836902018736598,0.006126737034709657,22,True,OK,0.45
2026-02-03T09:54:00-05:00,True,115.15946316650091,48.829846996866564,0.6695655262982532,0.28365652627911336,0.0,4,True,norma(F) < eps_f,0.6696762823921194,0.2836785271547182,0.006221292674713573,22,True,OK,0.45
2026-02-03T09:55:00-05:00,True,115.28060777111432,49.05596065169468,0.6652077633210375,0.28364442001214696,0.0,4,True,norma(F) < eps_f,0.6653202140206043,0.28366691392833765,0.006318323477514296,22,True,OK,0.45
2026-02-03T09:56:00-05:00,True,115.40328605948557,49.28184877210185,0.6608499924949405,0.2836323609296251,0.0,4,True,norma(F) < eps_f,0.6609641819920222,0.2836553629306793,0.006417922640964029,22,True,OK,0.45
2026-02-03T09:57:00-05:00,True,115.52752126774887,49.507507124940474,0.6564922198640407,0.2836203492007785,0.0,4,True,norma(F) < eps_f,0.6566081940109498,0.28364387494386745,0.006520187729536746,22,True,OK,0.45
2026-02-03T09:58:00-05:00,True,115.65333734155583,49.73293185095969,0.6521344426590002,0.28360838498439706,0.0,4,True,norma(F) < eps_f,0.6522522490534661,0.28363245076701293,0.006625221225645277,22,True,OK,0.45
2026-02-03T09:59:00-05:00,True,115.78075861459146,49.958118854429344,0.647776661037849,0.28359646843661934,0.0,4,True,norma(F) < eps_f,0.6478963491094731,0.28362109123394874,0.006733130445911535,22,True,OK,0.45
2026-02-03T10:00:00-05:00,True,115.90980990137615,50.183063951948455,0.643418875170308,0.2835845997152184,0.0,4,True,norma(F) < eps_f,0.6435404962715507,0.2836097972137297,0.006844028910702727,22,True,OK,0.45
2026-02-03T10:01:00-05:00,True,116.04051650821876,50.4077628715005,0.6390610852138673,0.28357277897707794,0.0,4,True,norma(F) < eps_f,0.6391846927199532,0.28359856961138186,0.006958035122232159,22,True,OK,0.45
2026-02-03T10:02:00-05:00,True,116.17290424365197,50.6322112497216,0.6347032913223009,0.2835610063781117,0.0,4,True,norma(F) < eps_f,0.6348289407316079,0.2835874093733981,0.007075273981187267,22,True,OK,0.45
2026-02-03T10:03:00-05:00,True,116.30699942911585,50.85640462913828,0.6303454936534699,0.28354928207339514,0.0,4,True,norma(F) < eps_f,0.6304732427008521,0.28357631748673895,0.007195877197875364,22,True,OK,0.45
2026-02-03T10:04:00-05:00,True,116.44282900323856,51.08033860785255,0.6259876894065388,0.2835376062116619,0.0,4,True,norma(F) < eps_f,0.6261175981807936,0.28356529498008154,0.007319983049006204,22,True,OK,0.45
2026-02-03T10:05:00-05:00,True,116.58042016435871,51.30400823255376,0.6216298845927686,0.28352597895706444,0.0,4,True,norma(F) < eps_f,0.6217620156578905,0.28355434294180526,0.0074477374590225555,22,True,OK,0.45
2026-02-03T10:06:00-05:00,True,116.71980093237262,51.52740890084086,0.6172720764205124,0.28351440045643794,0.0,4,True,norma(F) < eps_f,0.6174064949527924,0.2835434624985089,0.007579294127427405,22,True,OK,0.45
2026-02-03T10:07:00-05:00,True,116.86099979537696,51.75053575585544,0.6129142650247039,0.28350287086125703,0.0,4,True,norma(F) < eps_f,0.6130510389541755,0.283532654837243,0.007714815267947734,22,True,OK,0.45
2026-02-03T10:08:00-05:00,True,117.00404581242496,51.97338383374956,0.6085564505450789,0.28349139032205406,0.0,4,True,norma(F) < eps_f,0.6086956507073693,0.28352192120151276,0.007854472041504017,22,True,OK,0.45
2026-02-03T10:09:00-05:00,True,117.14896862694445,52.19594806255382,0.6041986330936069,0.28347995898840495,0.0,4,True,norma(F) < eps_f,0.6043403333905739,0.2835112629000214,0.007998445254504376,22,True,OK,0.45
